Prenom,Nom,CodeCours,NomCours,Session,Note (%)
Charlie,Lavoie,420-035-4R1,Programmation d’interface graphique,3,73
Alex,Tremblay,420-035-4R1,Programmation d’interface graphique,3,81
Jamie,Roy,420-035-4R1,Programmation d’interface graphique,3,92
Taylor,Roy,420-035-4R1,Programmation d’interface graphique,3,100
Alex,Tremblay,420-035-4R1,Programmation d’interface graphique,3,47
Charlie,Lefebvre,420-035-4R1,Programmation d’interface graphique,3,87
Taylor,Lavoie,420-035-4R1,Programmation d’interface graphique,3,52
Robin,Gagnon,420-035-4R1,Programmation d’interface graphique,3,71
Taylor,Lavoie,420-035-4R1,Programmation d’interface graphique,3,81
Charlie,Lefebvre,420-035-4R1,Programmation d’interface graphique,3,79
Casey,Fortin,420-035-4R1,Programmation d’interface graphique,3,93
Jordan,Roy,420-035-4R1,Programmation d’interface graphique,3,58
Charlie,Pelletier,420-035-4R1,Programmation d’interface graphique,3,40
Sam,Bouchard,420-035-4R1,Programmation d’interface graphique,3,100
Jamie,Morin,420-035-4R1,Programmation d’interface graphique,3,62
Jordan,Fortin,420-035-4R1,Programmation d’interface graphique,3,71
Morgan,Roy,420-035-4R1,Programmation d’interface graphique,3,82
Charlie,Tremblay,420-035-4R1,Programmation d’interface graphique,3,61
Sam,Fortin,420-035-4R1,Programmation d’interface graphique,3,92
Sam,Bouchard,420-035-4R1,Programmation d’interface graphique,3,59
Alex,Lefebvre,420-035-4R1,Programmation d’interface graphique,3,42
Morgan,Fortin,420-035-4R1,Programmation d’interface graphique,3,59
Alex,Morin,420-035-4R1,Programmation d’interface graphique,3,39
Jordan,Fortin,420-035-4R1,Programmation d’interface graphique,3,63
Robin,Pelletier,420-035-4R1,Programmation d’interface graphique,3,97
Jamie,Tremblay,420-035-4R1,Programmation d’interface graphique,3,80
Casey,Fortin,420-035-4R1,Programmation d’interface graphique,3,92
Taylor,Lavoie,420-035-4R1,Programmation d’interface graphique,3,51
Sam,Tremblay,420-035-4R1,Programmation d’interface graphique,3,69
Casey,Pelletier,420-035-4R1,Programmation d’interface graphique,3,56
Jamie,Fortin,420-035-4R1,Programmation d’interface graphique,3,62
Alex,Lavoie,420-035-4R1,Programmation d’interface graphique,3,61
Jamie,Lefebvre,420-035-4R1,Programmation d’interface graphique,3,91
Alex,Morin,420-035-4R1,Programmation d’interface graphique,3,64
Sam,Roy,420-035-4R1,Programmation d’interface graphique,3,58
Jamie,Gauthier,420-035-4R1,Programmation d’interface graphique,3,87
Sam,Lefebvre,420-035-4R1,Programmation d’interface graphique,3,79
Ronald,MacDounald,601-110-3MQ,Litterature quebecoise,3,78
Homer,Simpson,601-110-3MQ,Litterature quebecoise,3,98
Doctor,Doogie,601-110-3MQ,Litterature quebecoise,3,71
Jordan,Gauthier,601-110-3MQ,Litterature quebecoise,3,98
Taylor,Lavoie,601-110-3MQ,Litterature quebecoise,3,99
Jordan,Bouchard,601-110-3MQ,Litterature quebecoise,3,68
Jordan,Gagnon,601-110-3MQ,Litterature quebecoise,3,50
Alex,Morin,601-110-3MQ,Litterature quebecoise,3,80
Charlie,Lavoie,601-110-3MQ,Litterature quebecoise,3,51
Casey,Bouchard,601-110-3MQ,Litterature quebecoise,3,90
Sam,Fortin,601-110-3MQ,Litterature quebecoise,3,42
Alex,Tremblay,601-110-3MQ,Litterature quebecoise,3,53
Jamie,Pelletier,601-110-3MQ,Litterature quebecoise,3,37
Jordan,Lavoie,601-110-3MQ,Litterature quebecoise,3,56
Jamie,Roy,601-110-3MQ,Litterature quebecoise,3,90
Casey,Roy,601-110-3MQ,Litterature quebecoise,3,50
Cameron,Pelletier,601-110-3MQ,Litterature quebecoise,3,63
Taylor,Gauthier,601-110-3MQ,Litterature quebecoise,3,84
Casey,Bouchard,601-110-3MQ,Litterature quebecoise,3,95
Morgan,Lefebvre,601-110-3MQ,Litterature quebecoise,3,57
Robin,Lavoie,601-110-3MQ,Litterature quebecoise,3,85
Casey,Gagnon,601-110-3MQ,Litterature quebecoise,3,37
Alex,Fortin,601-110-3MQ,Litterature quebecoise,3,35
Morgan,Roy,601-110-3MQ,Litterature quebecoise,3,84
Charlie,Roy,601-110-3MQ,Litterature quebecoise,3,85
Alex,Gauthier,601-110-3MQ,Litterature quebecoise,3,60
Robin,Tremblay,601-110-3MQ,Litterature quebecoise,3,73
Cameron,Lavoie,601-110-3MQ,Litterature quebecoise,3,39
Taylor,Lavoie,601-110-3MQ,Litterature quebecoise,3,66
Casey,Gauthier,601-110-3MQ,Litterature quebecoise,3,69
Robin,Roy,601-110-3MQ,Litterature quebecoise,3,50
Jamie,Bouchard,601-110-3MQ,Litterature quebecoise,3,96
Jamie,Roy,601-110-3MQ,Litterature quebecoise,3,89
Casey,Roy,601-110-3MQ,Litterature quebecoise,3,61
Morgan,Gagnon,601-110-3MQ,Litterature quebecoise,3,68
Jamie,Gauthier,601-110-3MQ,Litterature quebecoise,3,35
Robin,Gagnon,601-110-3MQ,Litterature quebecoise,3,39
Sam,Bouchard,601-110-3MQ,Litterature quebecoise,3,80
Alex,Pelletier,601-110-3MQ,Litterature quebecoise,3,82
Sam,Gagnon,601-110-3MQ,Litterature quebecoise,3,54
Charlie,Pelletier,601-110-3MQ,Litterature quebecoise,3,100
Morgan,Lefebvre,601-110-3MQ,Litterature quebecoise,3,50
Morgan,Tremblay,601-110-3MQ,Litterature quebecoise,3,73
Jamie,Gauthier,601-110-3MQ,Litterature quebecoise,3,76
Casey,Pelletier,601-110-3MQ,Litterature quebecoise,3,61
Jamie,Lefebvre,601-110-3MQ,Litterature quebecoise,3,98
Morgan,Tremblay,601-110-3MQ,Litterature quebecoise,3,54
Sam,Lefebvre,601-110-3MQ,Litterature quebecoise,3,64
Morgan,Fortin,601-110-3MQ,Litterature quebecoise,3,88
Sam,Roy,601-110-3MQ,Litterature quebecoise,3,75
Taylor,Morin,601-110-3MQ,Litterature quebecoise,3,93
Morgan,Gauthier,601-110-3MQ,Litterature quebecoise,3,83
Alex,Morin,601-110-3MQ,Litterature quebecoise,3,94
Cameron,Bouchard,601-110-3MQ,Litterature quebecoise,3,40
Jordan,Morin,601-110-3MQ,Litterature quebecoise,3,62
Sam,Lefebvre,601-110-3MQ,Litterature quebecoise,3,96
Casey,Fortin,601-110-3MQ,Litterature quebecoise,3,39
Robin,Lefebvre,601-110-3MQ,Litterature quebecoise,3,77
Charlie,Lefebvre,601-110-3MQ,Litterature quebecoise,3,40
Robin,Pelletier,601-110-3MQ,Litterature quebecoise,3,76
Jamie,Gagnon,601-110-3MQ,Litterature quebecoise,3,36
Morgan,Fortin,601-110-3MQ,Litterature quebecoise,3,48
Charlie,Gagnon,601-110-3MQ,Litterature quebecoise,3,81
Cameron,Morin,601-110-3MQ,Litterature quebecoise,3,62
Alex,Bouchard,601-110-3MQ,Litterature quebecoise,3,98
Casey,Roy,601-110-3MQ,Litterature quebecoise,3,99
Robin,Gauthier,601-110-3MQ,Litterature quebecoise,3,76
Cameron,Morin,601-110-3MQ,Litterature quebecoise,3,88
Alex,Gauthier,601-110-3MQ,Litterature quebecoise,3,47
Cameron,Morin,601-110-3MQ,Litterature quebecoise,3,95
Jamie,Roy,601-110-3MQ,Litterature quebecoise,3,43
Casey,Morin,601-110-3MQ,Litterature quebecoise,3,91
Casey,Gagnon,601-110-3MQ,Litterature quebecoise,3,58
Taylor,Fortin,601-110-3MQ,Litterature quebecoise,3,100
Casey,Gagnon,601-110-3MQ,Litterature quebecoise,3,100
Charlie,Bouchard,601-110-3MQ,Litterature quebecoise,3,93
Casey,Tremblay,601-110-3MQ,Litterature quebecoise,3,44
Charlie,Tremblay,601-110-3MQ,Litterature quebecoise,3,58
Jordan,Pelletier,601-110-3MQ,Litterature quebecoise,3,70
Taylor,Gagnon,601-110-3MQ,Litterature quebecoise,3,59
Jordan,Pelletier,601-110-3MQ,Litterature quebecoise,3,40
Jordan,Morin,601-110-3MQ,Litterature quebecoise,3,48
Jamie,Tremblay,601-110-3MQ,Litterature quebecoise,3,53
Charlie,Lavoie,601-110-3MQ,Litterature quebecoise,3,36
Alex,Tremblay,601-110-3MQ,Litterature quebecoise,3,64
Jamie,Roy,601-110-3MQ,Litterature quebecoise,3,36
Taylor,Roy,601-110-3MQ,Litterature quebecoise,3,84
Alex,Tremblay,601-110-3MQ,Litterature quebecoise,3,37
Charlie,Lefebvre,601-110-3MQ,Litterature quebecoise,3,37
Taylor,Lavoie,601-110-3MQ,Litterature quebecoise,3,85
Robin,Gagnon,601-110-3MQ,Litterature quebecoise,3,43
Taylor,Lavoie,601-110-3MQ,Litterature quebecoise,3,45
Charlie,Lefebvre,601-110-3MQ,Litterature quebecoise,3,79
Casey,Fortin,601-110-3MQ,Litterature quebecoise,3,86
Jordan,Roy,601-110-3MQ,Litterature quebecoise,3,56
Charlie,Pelletier,601-110-3MQ,Litterature quebecoise,3,78
Sam,Bouchard,601-110-3MQ,Litterature quebecoise,3,64
Jamie,Morin,601-110-3MQ,Litterature quebecoise,3,70
Jordan,Fortin,601-110-3MQ,Litterature quebecoise,3,85
Morgan,Roy,601-110-3MQ,Litterature quebecoise,3,56
Charlie,Tremblay,601-110-3MQ,Litterature quebecoise,3,80
Sam,Fortin,601-110-3MQ,Litterature quebecoise,3,45
Sam,Bouchard,601-110-3MQ,Litterature quebecoise,3,60
Alex,Lefebvre,601-110-3MQ,Litterature quebecoise,3,67
Morgan,Fortin,601-110-3MQ,Litterature quebecoise,3,90
Alex,Morin,601-110-3MQ,Litterature quebecoise,3,50
Jordan,Fortin,601-110-3MQ,Litterature quebecoise,3,49
Robin,Pelletier,601-110-3MQ,Litterature quebecoise,3,72
Jamie,Tremblay,601-110-3MQ,Litterature quebecoise,3,86
Casey,Fortin,601-110-3MQ,Litterature quebecoise,3,88
Taylor,Lavoie,601-110-3MQ,Litterature quebecoise,3,45
Sam,Tremblay,601-110-3MQ,Litterature quebecoise,3,78
Casey,Pelletier,601-110-3MQ,Litterature quebecoise,3,65
Jamie,Fortin,601-110-3MQ,Litterature quebecoise,3,92
Alex,Lavoie,601-110-3MQ,Litterature quebecoise,3,41
Jamie,Lefebvre,601-110-3MQ,Litterature quebecoise,3,54
Alex,Morin,601-110-3MQ,Litterature quebecoise,3,68
Sam,Roy,601-110-3MQ,Litterature quebecoise,3,82
Jamie,Gauthier,601-110-3MQ,Litterature quebecoise,3,80
Sam,Lefebvre,601-110-3MQ,Litterature quebecoise,3,73
Ronald,MacDounald,109-910-3MG,Activite physique et autonomie,4,45
Homer,Simpson,109-910-3MG,Activite physique et autonomie,4,72
Doctor,Doogie,109-910-3MG,Activite physique et autonomie,4,87
Jordan,Gauthier,109-910-3MG,Activite physique et autonomie,4,66
Taylor,Lavoie,109-910-3MG,Activite physique et autonomie,4,36
Jordan,Bouchard,109-910-3MG,Activite physique et autonomie,4,66
Jordan,Gagnon,109-910-3MG,Activite physique et autonomie,4,63
Alex,Morin,109-910-3MG,Activite physique et autonomie,4,59
Charlie,Lavoie,109-910-3MG,Activite physique et autonomie,4,55
Casey,Bouchard,109-910-3MG,Activite physique et autonomie,4,62
Sam,Fortin,109-910-3MG,Activite physique et autonomie,4,61
Alex,Tremblay,109-910-3MG,Activite physique et autonomie,4,67
Jamie,Pelletier,109-910-3MG,Activite physique et autonomie,4,49
Jordan,Lavoie,109-910-3MG,Activite physique et autonomie,4,76
Jamie,Roy,109-910-3MG,Activite physique et autonomie,4,49
Casey,Roy,109-910-3MG,Activite physique et autonomie,4,97
Cameron,Pelletier,109-910-3MG,Activite physique et autonomie,4,91
Taylor,Gauthier,109-910-3MG,Activite physique et autonomie,4,35
Casey,Bouchard,109-910-3MG,Activite physique et autonomie,4,40
Morgan,Lefebvre,109-910-3MG,Activite physique et autonomie,4,61
Robin,Lavoie,109-910-3MG,Activite physique et autonomie,4,76
Casey,Gagnon,109-910-3MG,Activite physique et autonomie,4,90
Alex,Fortin,109-910-3MG,Activite physique et autonomie,4,72
Morgan,Roy,109-910-3MG,Activite physique et autonomie,4,97
Charlie,Roy,109-910-3MG,Activite physique et autonomie,4,72
Alex,Gauthier,109-910-3MG,Activite physique et autonomie,4,100
Robin,Tremblay,109-910-3MG,Activite physique et autonomie,4,69
Cameron,Lavoie,109-910-3MG,Activite physique et autonomie,4,86
Taylor,Lavoie,109-910-3MG,Activite physique et autonomie,4,57
Casey,Gauthier,109-910-3MG,Activite physique et autonomie,4,53
Robin,Roy,109-910-3MG,Activite physique et autonomie,4,41
Jamie,Bouchard,109-910-3MG,Activite physique et autonomie,4,41
Jamie,Roy,109-910-3MG,Activite physique et autonomie,4,89
Casey,Roy,109-910-3MG,Activite physique et autonomie,4,60
Morgan,Gagnon,109-910-3MG,Activite physique et autonomie,4,40
Jamie,Gauthier,109-910-3MG,Activite physique et autonomie,4,36
Robin,Gagnon,109-910-3MG,Activite physique et autonomie,4,52
Sam,Bouchard,109-910-3MG,Activite physique et autonomie,4,66
Alex,Pelletier,109-910-3MG,Activite physique et autonomie,4,79
Sam,Gagnon,109-910-3MG,Activite physique et autonomie,4,39
Charlie,Pelletier,109-910-3MG,Activite physique et autonomie,4,92
Morgan,Lefebvre,109-910-3MG,Activite physique et autonomie,4,72
Morgan,Tremblay,109-910-3MG,Activite physique et autonomie,4,52
Jamie,Gauthier,109-910-3MG,Activite physique et autonomie,4,68
Casey,Pelletier,109-910-3MG,Activite physique et autonomie,4,43
Jamie,Lefebvre,109-910-3MG,Activite physique et autonomie,4,44
Morgan,Tremblay,109-910-3MG,Activite physique et autonomie,4,71
Sam,Lefebvre,109-910-3MG,Activite physique et autonomie,4,72
Morgan,Fortin,109-910-3MG,Activite physique et autonomie,4,45
Sam,Roy,109-910-3MG,Activite physique et autonomie,4,43
Taylor,Morin,109-910-3MG,Activite physique et autonomie,4,75
Morgan,Gauthier,109-910-3MG,Activite physique et autonomie,4,79
Alex,Morin,109-910-3MG,Activite physique et autonomie,4,76
Cameron,Bouchard,109-910-3MG,Activite physique et autonomie,4,42
Jordan,Morin,109-910-3MG,Activite physique et autonomie,4,71
Sam,Lefebvre,109-910-3MG,Activite physique et autonomie,4,89
Casey,Fortin,109-910-3MG,Activite physique et autonomie,4,36
Robin,Lefebvre,109-910-3MG,Activite physique et autonomie,4,54
Charlie,Lefebvre,109-910-3MG,Activite physique et autonomie,4,43
Robin,Pelletier,109-910-3MG,Activite physique et autonomie,4,79
Jamie,Gagnon,109-910-3MG,Activite physique et autonomie,4,52
Morgan,Fortin,109-910-3MG,Activite physique et autonomie,4,71
Charlie,Gagnon,109-910-3MG,Activite physique et autonomie,4,85
Cameron,Morin,109-910-3MG,Activite physique et autonomie,4,81
Alex,Bouchard,109-910-3MG,Activite physique et autonomie,4,50
Casey,Roy,109-910-3MG,Activite physique et autonomie,4,96
Robin,Gauthier,109-910-3MG,Activite physique et autonomie,4,95
Cameron,Morin,109-910-3MG,Activite physique et autonomie,4,35
Alex,Gauthier,109-910-3MG,Activite physique et autonomie,4,46
Cameron,Morin,109-910-3MG,Activite physique et autonomie,4,72
Jamie,Roy,109-910-3MG,Activite physique et autonomie,4,55
Casey,Morin,109-910-3MG,Activite physique et autonomie,4,69
Casey,Gagnon,109-910-3MG,Activite physique et autonomie,4,43
Taylor,Fortin,109-910-3MG,Activite physique et autonomie,4,70
Casey,Gagnon,109-910-3MG,Activite physique et autonomie,4,86
Charlie,Bouchard,109-910-3MG,Activite physique et autonomie,4,86
Casey,Tremblay,109-910-3MG,Activite physique et autonomie,4,68
Charlie,Tremblay,109-910-3MG,Activite physique et autonomie,4,54
Jordan,Pelletier,109-910-3MG,Activite physique et autonomie,4,85
Taylor,Gagnon,109-910-3MG,Activite physique et autonomie,4,48
Jordan,Pelletier,109-910-3MG,Activite physique et autonomie,4,80
Jordan,Morin,109-910-3MG,Activite physique et autonomie,4,99
Jamie,Tremblay,109-910-3MG,Activite physique et autonomie,4,83
Charlie,Lavoie,109-910-3MG,Activite physique et autonomie,4,66
Alex,Tremblay,109-910-3MG,Activite physique et autonomie,4,70
Jamie,Roy,109-910-3MG,Activite physique et autonomie,4,97
Taylor,Roy,109-910-3MG,Activite physique et autonomie,4,43
Alex,Tremblay,109-910-3MG,Activite physique et autonomie,4,55
Charlie,Lefebvre,109-910-3MG,Activite physique et autonomie,4,93
Taylor,Lavoie,109-910-3MG,Activite physique et autonomie,4,89
Robin,Gagnon,109-910-3MG,Activite physique et autonomie,4,57
Taylor,Lavoie,109-910-3MG,Activite physique et autonomie,4,35
Charlie,Lefebvre,109-910-3MG,Activite physique et autonomie,4,90
Casey,Fortin,109-910-3MG,Activite physique et autonomie,4,47
Jordan,Roy,109-910-3MG,Activite physique et autonomie,4,37
Charlie,Pelletier,109-910-3MG,Activite physique et autonomie,4,47
Sam,Bouchard,109-910-3MG,Activite physique et autonomie,4,58
Jamie,Morin,109-910-3MG,Activite physique et autonomie,4,79
Jordan,Fortin,109-910-3MG,Activite physique et autonomie,4,95
Morgan,Roy,109-910-3MG,Activite physique et autonomie,4,59
Charlie,Tremblay,109-910-3MG,Activite physique et autonomie,4,87
Sam,Fortin,109-910-3MG,Activite physique et autonomie,4,51
Sam,Bouchard,109-910-3MG,Activite physique et autonomie,4,54
Alex,Lefebvre,109-910-3MG,Activite physique et autonomie,4,82
Morgan,Fortin,109-910-3MG,Activite physique et autonomie,4,46
Alex,Morin,109-910-3MG,Activite physique et autonomie,4,90
Jordan,Fortin,109-910-3MG,Activite physique et autonomie,4,71
Robin,Pelletier,109-910-3MG,Activite physique et autonomie,4,74
Jamie,Tremblay,109-910-3MG,Activite physique et autonomie,4,97
Casey,Fortin,109-910-3MG,Activite physique et autonomie,4,100
Taylor,Lavoie,109-910-3MG,Activite physique et autonomie,4,82
Sam,Tremblay,109-910-3MG,Activite physique et autonomie,4,74
Casey,Pelletier,109-910-3MG,Activite physique et autonomie,4,52
Jamie,Fortin,109-910-3MG,Activite physique et autonomie,4,37
Alex,Lavoie,109-910-3MG,Activite physique et autonomie,4,97
Jamie,Lefebvre,109-910-3MG,Activite physique et autonomie,4,62
Alex,Morin,109-910-3MG,Activite physique et autonomie,4,47
Sam,Roy,109-910-3MG,Activite physique et autonomie,4,86
Jamie,Gauthier,109-910-3MG,Activite physique et autonomie,4,50
Sam,Lefebvre,109-910-3MG,Activite physique et autonomie,4,77
Ronald,MacDounald,420-041-4R1,Securite du logiciel,4,39
Homer,Simpson,420-041-4R1,Securite du logiciel,4,76
Doctor,Doogie,420-041-4R1,Securite du logiciel,4,38
Jordan,Gauthier,420-041-4R1,Securite du logiciel,4,63
Taylor,Lavoie,420-041-4R1,Securite du logiciel,4,83
Jordan,Bouchard,420-041-4R1,Securite du logiciel,4,36
Jordan,Gagnon,420-041-4R1,Securite du logiciel,4,50
Alex,Morin,420-041-4R1,Securite du logiciel,4,59
Charlie,Lavoie,420-041-4R1,Securite du logiciel,4,49
Casey,Bouchard,420-041-4R1,Securite du logiciel,4,82
Sam,Fortin,420-041-4R1,Securite du logiciel,4,54
Alex,Tremblay,420-041-4R1,Securite du logiciel,4,74
Jamie,Pelletier,420-041-4R1,Securite du logiciel,4,55
Jordan,Lavoie,420-041-4R1,Securite du logiciel,4,48
Jamie,Roy,420-041-4R1,Securite du logiciel,4,87
Casey,Roy,420-041-4R1,Securite du logiciel,4,38
Cameron,Pelletier,420-041-4R1,Securite du logiciel,4,97
Taylor,Gauthier,420-041-4R1,Securite du logiciel,4,92
Casey,Bouchard,420-041-4R1,Securite du logiciel,4,40
Morgan,Lefebvre,420-041-4R1,Securite du logiciel,4,92
Robin,Lavoie,420-041-4R1,Securite du logiciel,4,74
Casey,Gagnon,420-041-4R1,Securite du logiciel,4,75
Alex,Fortin,420-041-4R1,Securite du logiciel,4,68
Morgan,Roy,420-041-4R1,Securite du logiciel,4,79
Charlie,Roy,420-041-4R1,Securite du logiciel,4,60
Alex,Gauthier,420-041-4R1,Securite du logiciel,4,56
Robin,Tremblay,420-041-4R1,Securite du logiciel,4,91
Cameron,Lavoie,420-041-4R1,Securite du logiciel,4,76
Taylor,Lavoie,420-041-4R1,Securite du logiciel,4,75
Casey,Gauthier,420-041-4R1,Securite du logiciel,4,90
Robin,Roy,420-041-4R1,Securite du logiciel,4,39
Jamie,Bouchard,420-041-4R1,Securite du logiciel,4,95
Jamie,Roy,420-041-4R1,Securite du logiciel,4,92
Casey,Roy,420-041-4R1,Securite du logiciel,4,60
Morgan,Gagnon,420-041-4R1,Securite du logiciel,4,52
Jamie,Gauthier,420-041-4R1,Securite du logiciel,4,63
Robin,Gagnon,420-041-4R1,Securite du logiciel,4,85
Sam,Bouchard,420-041-4R1,Securite du logiciel,4,46
Alex,Pelletier,420-041-4R1,Securite du logiciel,4,50
Sam,Gagnon,420-041-4R1,Securite du logiciel,4,55
Charlie,Pelletier,420-041-4R1,Securite du logiciel,4,65
Morgan,Lefebvre,420-041-4R1,Securite du logiciel,4,42
Morgan,Tremblay,420-041-4R1,Securite du logiciel,4,61
Jamie,Gauthier,420-041-4R1,Securite du logiciel,4,81
Casey,Pelletier,420-041-4R1,Securite du logiciel,4,84
Jamie,Lefebvre,420-041-4R1,Securite du logiciel,4,48
Morgan,Tremblay,420-041-4R1,Securite du logiciel,4,68
Sam,Lefebvre,420-041-4R1,Securite du logiciel,4,87
Morgan,Fortin,420-041-4R1,Securite du logiciel,4,55
Sam,Roy,420-041-4R1,Securite du logiciel,4,88
Taylor,Morin,420-041-4R1,Securite du logiciel,4,57
Morgan,Gauthier,420-041-4R1,Securite du logiciel,4,92
Alex,Morin,420-041-4R1,Securite du logiciel,4,70
Cameron,Bouchard,420-041-4R1,Securite du logiciel,4,I
Jordan,Morin,420-041-4R1,Securite du logiciel,4,35
Sam,Lefebvre,420-041-4R1,Securite du logiciel,4,71
Casey,Fortin,420-041-4R1,Securite du logiciel,4,74
Robin,Lefebvre,420-041-4R1,Securite du logiciel,4,78
Charlie,Lefebvre,420-041-4R1,Securite du logiciel,4,55
Robin,Pelletier,420-041-4R1,Securite du logiciel,4,96
Jamie,Gagnon,420-041-4R1,Securite du logiciel,4,93
Morgan,Fortin,420-041-4R1,Securite du logiciel,4,82
Charlie,Gagnon,420-041-4R1,Securite du logiciel,4,94
Cameron,Morin,420-041-4R1,Securite du logiciel,4,36
Alex,Bouchard,420-041-4R1,Securite du logiciel,4,45
Casey,Roy,420-041-4R1,Securite du logiciel,4,65
Robin,Gauthier,420-041-4R1,Securite du logiciel,4,48
Cameron,Morin,420-041-4R1,Securite du logiciel,4,74
Alex,Gauthier,420-041-4R1,Securite du logiciel,4,51
Cameron,Morin,420-041-4R1,Securite du logiciel,4,56
Jamie,Roy,420-041-4R1,Securite du logiciel,4,35
Casey,Morin,420-041-4R1,Securite du logiciel,4,46
Casey,Gagnon,420-041-4R1,Securite du logiciel,4,44
Taylor,Fortin,420-041-4R1,Securite du logiciel,4,57
Casey,Gagnon,420-041-4R1,Securite du logiciel,4,82
Charlie,Bouchard,420-041-4R1,Securite du logiciel,4,91
Casey,Tremblay,420-041-4R1,Securite du logiciel,4,81
Charlie,Tremblay,420-041-4R1,Securite du logiciel,4,36
Jordan,Pelletier,420-041-4R1,Securite du logiciel,4,79
Taylor,Gagnon,420-041-4R1,Securite du logiciel,4,79
Jordan,Pelletier,420-041-4R1,Securite du logiciel,4,50
Jordan,Morin,420-041-4R1,Securite du logiciel,4,39
Jamie,Tremblay,420-041-4R1,Securite du logiciel,4,78
Charlie,Lavoie,420-041-4R1,Securite du logiciel,4,92
Alex,Tremblay,420-041-4R1,Securite du logiciel,4,87
